vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_location_id,pickup_zone_name,pickup_borough,dropoff_location_id,dropoff_zone_name,dropoff_borough,is_inter_borough,trip_distance,trip_duration_mins,avg_speed_mph,fare_amount,tip_amount,tip_percentage,total_cost,cost_per_mile,pickup_hour,pickup_day,pickup_month,pickup_year,day_type,time_of_day,payment_type,rate_code
2,2018-07-18T07:53:00.000+02:00,2018-07-18T08:15:00.000+02:00,1.0,239,Upper West Side South,Manhattan,233,UN/Turtle Bay South,Manhattan,false,3.23,22.0,8.80909090909091,16.0,3.36,21.0,20.16,4.953560371517028,7,4,7,2018,weekday,morning_rush,1,1
2,2018-04-14T00:29:00.000+02:00,2018-04-14T00:57:00.000+02:00,5.0,249,West Village,Manhattan,263,Yorkville West,Manhattan,false,4.59,28.0,9.835714285714285,17.0,0.0,0.0,18.3,3.7037037037037037,0,7,4,2018,weekend,night,2,1
2,2018-04-14T14:25:00.000+02:00,2018-04-14T14:38:00.000+02:00,2.0,233,UN/Turtle Bay South,Manhattan,161,Midtown Center,Manhattan,false,1.24,13.0,5.723076923076923,9.5,0.0,0.0,10.3,7.661290322580645,14,7,4,2018,weekend,midday,2,1
2,2018-06-08T12:26:00.000+02:00,2018-06-08T12:46:00.000+02:00,6.0,162,Midtown East,Manhattan,4,Alphabet City,Manhattan,false,2.99,20.0,8.97,15.0,0.0,0.0,15.8,5.016722408026755,12,6,6,2018,weekday,midday,2,1
1,2018-02-04T02:55:00.000+02:00,2018-02-04T03:05:00.000+02:00,4.0,48,Clinton East,Manhattan,164,Midtown South,Manhattan,false,1.5,10.0,9.0,9.5,0.0,0.0,10.8,6.333333333333333,2,1,2,2018,weekend,night,1,1
2,2018-08-04T23:58:00.000+02:00,2018-08-05T00:19:00.000+02:00,1.0,50,Clinton West,Manhattan,137,Kips Bay,Manhattan,false,2.35,21.0,6.714285714285715,15.0,0.0,0.0,16.3,6.382978723404255,23,7,8,2018,weekend,night,1,1
1,2018-10-29T07:21:00.000+02:00,2018-10-29T07:30:00.000+02:00,1.0,107,Gramercy,Manhattan,161,Midtown Center,Manhattan,false,1.7,9.0,11.333333333333334,8.0,2.6,32.5,11.4,4.705882352941177,7,2,10,2018,weekday,morning_rush,1,1
2,2018-04-17T23:49:00.000+02:00,2018-04-17T23:56:00.000+02:00,5.0,231,TriBeCa/Civic Center,Manhattan,148,Lower East Side,Manhattan,false,1.43,7.0,12.257142857142856,7.5,0.0,0.0,8.8,5.244755244755245,23,3,4,2018,weekday,night,1,1
2,2018-04-24T09:56:00.000+02:00,2018-04-24T10:21:00.000+02:00,1.0,238,Upper West Side North,Manhattan,140,Lenox Hill East,Manhattan,false,2.71,25.0,6.504,16.0,4.2,26.25,21.0,5.904059040590406,9,3,4,2018,weekday,morning_rush,1,1
1,2018-03-01T11:42:00.000+02:00,2018-03-01T11:51:00.000+02:00,1.0,45,Chinatown,Manhattan,231,TriBeCa/Civic Center,Manhattan,false,0.8,9.0,5.333333333333334,7.0,0.0,0.0,7.8,8.75,11,5,3,2018,weekday,midday,1,1
1,2018-04-28T08:40:00.000+02:00,2018-04-28T08:43:00.000+02:00,1.0,50,Clinton West,Manhattan,143,Lincoln Square West,Manhattan,false,0.8,3.0,16.0,4.5,0.7,15.555555555555555,6.0,5.625,8,7,4,2018,weekend,morning_rush,1,1
1,2018-12-08T08:14:00.000+02:00,2018-12-08T08:25:00.000+02:00,1.0,13,Battery Park City,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,3.1,11.0,16.90909090909091,11.5,2.45,21.304347826086957,14.75,3.7096774193548385,8,7,12,2018,weekend,morning_rush,1,1
2,2018-09-05T14:40:00.000+02:00,2018-09-05T14:56:00.000+02:00,2.0,140,Lenox Hill East,Manhattan,161,Midtown Center,Manhattan,false,2.36,16.0,8.85,12.5,1.7,13.600000000000001,15.0,5.296610169491526,14,4,9,2018,weekday,midday,1,1
2,2018-09-14T15:12:00.000+02:00,2018-09-14T16:16:00.000+02:00,1.0,132,JFK Airport,Queens,43,Central Park,Manhattan,true,18.03,64.0,16.903125000000003,52.0,13.2,25.384615384615383,66.0,2.8840820854132,15,6,9,2018,weekday,midday,1,2
1,2018-12-03T11:13:00.000+02:00,2018-12-03T11:29:00.000+02:00,1.0,75,East Harlem South,Manhattan,140,Lenox Hill East,Manhattan,false,1.8,16.0,6.75,12.0,1.92,16.0,14.72,6.666666666666666,11,2,12,2018,weekday,midday,1,1
2,2018-03-22T12:22:00.000+02:00,2018-03-22T12:31:00.000+02:00,1.0,170,Murray Hill,Manhattan,140,Lenox Hill East,Manhattan,false,1.84,9.0,12.266666666666667,8.5,0.0,0.0,9.3,4.619565217391304,12,5,3,2018,weekday,midday,1,1
2,2018-11-04T13:17:00.000+02:00,2018-11-04T13:21:00.000+02:00,1.0,41,Central Harlem,Manhattan,24,Bloomingdale,Manhattan,false,0.44,4.0,6.6000000000000005,4.5,0.0,0.0,5.3,10.227272727272727,13,1,11,2018,weekend,midday,2,1
2,2018-08-18T02:08:00.000+02:00,2018-08-18T02:12:00.000+02:00,2.0,114,Greenwich Village South,Manhattan,79,East Village,Manhattan,false,0.59,4.0,8.85,4.5,1.16,25.77777777777778,6.96,7.627118644067797,2,7,8,2018,weekend,night,1,1
2,2018-05-25T18:55:00.000+02:00,2018-05-25T19:14:00.000+02:00,1.0,236,Upper East Side North,Manhattan,164,Midtown South,Manhattan,false,2.98,19.0,9.410526315789474,14.0,3.95,28.214285714285715,19.75,4.697986577181208,18,6,5,2018,weekday,evening_rush,1,1
2,2018-04-05T13:29:00.000+02:00,2018-04-05T13:48:00.000+02:00,1.0,231,TriBeCa/Civic Center,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,2.03,19.0,6.410526315789474,13.0,3.45,26.53846153846154,17.25,6.403940886699508,13,5,4,2018,weekday,midday,1,1
1,2018-01-22T18:41:00.000+02:00,2018-01-22T18:49:00.000+02:00,1.0,87,Financial District North,Manhattan,232,Two Bridges/Seward Park,Manhattan,false,1.3,8.0,9.75,7.0,1.0,14.285714285714285,9.8,5.384615384615384,18,2,1,2018,weekday,evening_rush,1,1
1,2018-07-30T20:30:00.000+02:00,2018-07-30T20:36:00.000+02:00,1.0,162,Midtown East,Manhattan,163,Midtown North,Manhattan,false,0.8,6.0,8.0,6.0,1.0,16.666666666666664,8.3,7.5,20,2,7,2018,weekday,night,1,1
2,2018-09-30T11:06:00.000+02:00,2018-09-30T11:13:00.000+02:00,5.0,140,Lenox Hill East,Manhattan,229,Sutton Place/Turtle Bay North,Manhattan,false,1.55,7.0,13.285714285714286,7.0,0.0,0.0,7.8,4.516129032258064,11,1,9,2018,weekend,midday,2,1
2,2018-03-31T19:50:00.000+02:00,2018-03-31T20:12:00.000+02:00,1.0,263,Yorkville West,Manhattan,144,Little Italy/NoLiTa,Manhattan,false,6.22,22.0,16.963636363636365,21.5,0.0,0.0,22.3,3.456591639871383,19,7,3,2018,weekend,evening_rush,2,1
2,2018-05-21T20:01:00.000+02:00,2018-05-21T20:09:00.000+02:00,1.0,233,UN/Turtle Bay South,Manhattan,79,East Village,Manhattan,false,2.01,8.0,15.075,8.0,1.96,24.5,11.760000000000002,3.9800995024875627,20,2,5,2018,weekday,night,1,1
2,2018-04-23T17:38:00.000+02:00,2018-04-23T17:55:00.000+02:00,1.0,162,Midtown East,Manhattan,114,Greenwich Village South,Manhattan,false,3.8,17.0,13.411764705882353,14.5,4.08,28.13793103448276,20.38,3.8157894736842106,17,2,4,2018,weekday,evening_rush,1,1
1,2018-10-29T21:04:00.000+02:00,2018-10-29T21:15:00.000+02:00,2.0,264,,,264,,,false,1.8,11.0,9.818181818181818,9.5,2.15,22.631578947368418,12.950000000000001,5.277777777777778,21,2,10,2018,weekday,night,1,1
2,2018-12-02T11:58:00.000+02:00,2018-12-02T12:28:00.000+02:00,3.0,141,Lenox Hill West,Manhattan,238,Upper West Side North,Manhattan,false,2.88,30.0,5.76,19.0,4.95,26.05263157894737,24.75,6.597222222222222,11,1,12,2018,weekend,midday,1,1
1,2018-03-31T18:52:00.000+02:00,2018-03-31T19:07:00.000+02:00,1.0,48,Clinton East,Manhattan,41,Central Harlem,Manhattan,false,3.4,15.0,13.6,14.0,3.2,22.857142857142858,18.0,4.11764705882353,18,7,3,2018,weekend,evening_rush,1,1
2,2018-05-06T21:27:00.000+02:00,2018-05-06T21:32:00.000+02:00,2.0,230,Times Sq/Theatre District,Manhattan,161,Midtown Center,Manhattan,false,0.31,5.0,3.72,4.5,1.0,22.22222222222222,6.8,14.516129032258064,21,1,5,2018,weekend,night,1,1
2,2018-05-15T00:05:00.000+02:00,2018-05-15T00:24:00.000+02:00,1.0,132,JFK Airport,Queens,122,Hollis,Queens,false,6.86,19.0,21.663157894736845,21.5,0.0,0.0,22.8,3.1341107871720113,0,3,5,2018,weekday,night,2,1
1,2018-06-30T18:26:00.000+02:00,2018-06-30T18:29:00.000+02:00,1.0,264,,,264,,,false,0.9,3.0,18.0,5.0,1.7,34.0,7.5,5.555555555555555,18,7,6,2018,weekend,evening_rush,1,1
1,2018-01-16T17:27:00.000+02:00,2018-01-16T17:33:00.000+02:00,1.0,43,Central Park,Manhattan,163,Midtown North,Manhattan,false,0.8,6.0,8.0,6.0,1.5,25.0,9.3,7.5,17,3,1,2018,weekday,evening_rush,1,1
2,2018-03-10T13:17:00.000+02:00,2018-03-10T13:36:00.000+02:00,1.0,114,Greenwich Village South,Manhattan,232,Two Bridges/Seward Park,Manhattan,false,1.65,19.0,5.2105263157894735,13.5,0.0,0.0,14.3,8.181818181818182,13,7,3,2018,weekend,midday,2,1
2,2018-10-21T18:25:00.000+02:00,2018-10-21T18:36:00.000+02:00,1.0,148,Lower East Side,Manhattan,137,Kips Bay,Manhattan,false,1.9,11.0,10.363636363636363,9.5,2.58,27.15789473684211,12.88,5.0,18,1,10,2018,weekend,evening_rush,1,1
2,2018-03-16T22:49:00.000+02:00,2018-03-16T22:52:00.000+02:00,5.0,234,Union Sq,Manhattan,113,Greenwich Village North,Manhattan,false,0.51,3.0,10.2,4.5,1.45,32.22222222222222,7.25,8.823529411764707,22,6,3,2018,weekday,night,1,1
1,2018-07-15T12:25:00.000+02:00,2018-07-15T12:49:00.000+02:00,1.0,231,TriBeCa/Civic Center,Manhattan,112,Greenpoint,Brooklyn,true,4.5,24.0,11.25,19.5,0.0,0.0,20.3,4.333333333333333,12,1,7,2018,weekend,midday,4,1
2,2018-02-08T18:34:00.000+02:00,2018-02-08T18:52:00.000+02:00,1.0,263,Yorkville West,Manhattan,107,Gramercy,Manhattan,false,4.21,18.0,14.033333333333333,17.0,3.76,22.11764705882353,22.56,4.038004750593824,18,5,2,2018,weekday,evening_rush,1,1
1,2018-04-26T20:29:00.000+02:00,2018-04-26T20:41:00.000+02:00,1.0,90,Flatiron,Manhattan,170,Murray Hill,Manhattan,false,2.0,12.0,10.0,10.0,0.0,0.0,11.3,5.0,20,5,4,2018,weekday,night,2,1
2,2018-03-01T10:22:00.000+02:00,2018-03-01T10:39:00.000+02:00,4.0,140,Lenox Hill East,Manhattan,75,East Harlem South,Manhattan,false,2.16,17.0,7.623529411764706,12.0,0.0,0.0,12.8,5.555555555555555,10,5,3,2018,weekday,midday,2,1
2,2018-08-29T11:55:00.000+02:00,2018-08-29T12:21:00.000+02:00,1.0,43,Central Park,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,1.99,26.0,4.592307692307692,16.5,5.19,31.454545454545457,22.490000000000002,8.291457286432161,11,4,8,2018,weekday,midday,1,1
1,2018-09-19T19:00:00.000+02:00,2018-09-19T19:26:00.000+02:00,1.0,143,Lincoln Square West,Manhattan,137,Kips Bay,Manhattan,false,4.0,26.0,9.23076923076923,18.0,3.95,21.944444444444443,23.75,4.5,19,4,9,2018,weekday,evening_rush,1,1
1,2018-03-11T03:25:00.000+02:00,2018-03-11T03:30:00.000+02:00,1.0,148,Lower East Side,Manhattan,232,Two Bridges/Seward Park,Manhattan,false,0.7,5.0,8.4,5.5,0.0,0.0,6.8,7.857142857142858,3,1,3,2018,weekend,night,2,1
2,2018-07-27T05:34:00.000+02:00,2018-07-27T05:50:00.000+02:00,5.0,7,Astoria,Queens,137,Kips Bay,Manhattan,true,4.56,16.0,17.099999999999998,15.5,3.0,19.35483870967742,19.8,3.399122807017544,5,6,7,2018,weekday,night,1,1
1,2018-03-10T09:19:00.000+02:00,2018-03-10T09:37:00.000+02:00,1.0,230,Times Sq/Theatre District,Manhattan,140,Lenox Hill East,Manhattan,false,1.9,18.0,6.333333333333333,12.5,2.65,21.2,15.950000000000001,6.578947368421053,9,7,3,2018,weekend,morning_rush,1,1
1,2018-06-26T12:04:00.000+02:00,2018-06-26T12:15:00.000+02:00,1.0,68,East Chelsea,Manhattan,249,West Village,Manhattan,false,0.5,11.0,2.7272727272727275,8.0,2.2,27.500000000000004,11.0,16.0,12,3,6,2018,weekday,midday,1,1
1,2018-04-21T13:39:00.000+02:00,2018-04-21T13:49:00.000+02:00,1.0,164,Midtown South,Manhattan,230,Times Sq/Theatre District,Manhattan,false,1.0,10.0,6.0,8.0,2.0,25.0,10.8,8.0,13,7,4,2018,weekend,midday,1,1
1,2018-03-18T13:08:00.000+02:00,2018-03-18T13:29:00.000+02:00,1.0,238,Upper West Side North,Manhattan,74,East Harlem North,Manhattan,false,3.1,21.0,8.857142857142858,16.0,0.0,0.0,16.8,5.161290322580645,13,1,3,2018,weekend,midday,2,1
1,2018-05-31T17:33:00.000+02:00,2018-05-31T17:59:00.000+02:00,1.0,234,Union Sq,Manhattan,13,Battery Park City,Manhattan,false,2.2,26.0,5.0769230769230775,16.0,2.0,12.5,19.8,7.2727272727272725,17,5,5,2018,weekday,evening_rush,1,1
2,2018-11-29T12:12:00.000+02:00,2018-11-29T12:17:00.000+02:00,5.0,238,Upper West Side North,Manhattan,143,Lincoln Square West,Manhattan,false,0.91,5.0,10.920000000000002,6.0,0.0,0.0,6.8,6.593406593406593,12,5,11,2018,weekday,midday,2,1
1,2018-04-02T03:43:00.000+02:00,2018-04-02T04:03:00.000+02:00,1.0,79,East Village,Manhattan,239,Upper West Side South,Manhattan,false,5.6,20.0,16.8,19.5,2.0,10.256410256410255,22.8,3.482142857142857,3,2,4,2018,weekday,night,1,1
1,2018-03-08T19:45:00.000+02:00,2018-03-08T19:53:00.000+02:00,1.0,144,Little Italy/NoLiTa,Manhattan,158,Meatpacking/West Village West,Manhattan,false,1.5,8.0,11.25,7.5,0.0,0.0,9.3,5.0,19,5,3,2018,weekday,evening_rush,2,1
2,2018-12-10T21:28:00.000+02:00,2018-12-10T21:34:00.000+02:00,2.0,211,SoHo,Manhattan,234,Union Sq,Manhattan,false,1.31,6.0,13.1,6.5,1.56,24.000000000000004,9.360000000000001,4.961832061068702,21,2,12,2018,weekday,night,1,1
1,2018-05-13T00:33:00.000+02:00,2018-05-13T00:43:00.000+02:00,1.0,79,East Village,Manhattan,234,Union Sq,Manhattan,false,1.4,10.0,8.4,8.5,1.95,22.941176470588236,11.75,6.071428571428572,0,1,5,2018,weekend,night,1,1
2,2018-05-03T18:59:00.000+02:00,2018-05-03T19:04:00.000+02:00,1.0,186,Penn Station/Madison Sq West,Manhattan,249,West Village,Manhattan,false,1.1,5.0,13.200000000000001,5.5,0.0,0.0,7.3,5.0,18,5,5,2018,weekday,evening_rush,2,1
2,2018-04-01T11:35:00.000+02:00,2018-04-01T11:47:00.000+02:00,2.0,137,Kips Bay,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,1.08,12.0,5.4,8.5,0.0,0.0,9.3,7.87037037037037,11,1,4,2018,weekend,midday,2,1
1,2018-04-11T12:10:00.000+02:00,2018-04-11T12:18:00.000+02:00,1.0,13,Battery Park City,Manhattan,211,SoHo,Manhattan,false,1.2,8.0,9.0,7.0,1.95,27.857142857142858,9.75,5.833333333333334,12,4,4,2018,weekday,midday,1,1
2,2018-11-01T07:41:00.000+02:00,2018-11-01T08:00:00.000+02:00,6.0,186,Penn Station/Madison Sq West,Manhattan,162,Midtown East,Manhattan,false,1.96,19.0,6.189473684210527,12.5,3.99,31.920000000000005,17.290000000000003,6.377551020408164,7,5,11,2018,weekday,morning_rush,1,1
2,2018-03-23T00:17:00.000+02:00,2018-03-23T00:34:00.000+02:00,2.0,249,West Village,Manhattan,255,Williamsburg (North Side),Brooklyn,true,3.89,17.0,13.729411764705883,15.5,4.2,27.09677419354839,21.0,3.9845758354755785,0,6,3,2018,weekday,night,1,1
2,2018-01-02T07:04:00.000+02:00,2018-01-02T07:10:00.000+02:00,1.0,237,Upper East Side South,Manhattan,141,Lenox Hill West,Manhattan,false,0.93,6.0,9.3,6.0,1.36,22.666666666666668,8.16,6.451612903225806,7,3,1,2018,weekday,morning_rush,1,1
1,2018-02-28T09:48:00.000+02:00,2018-02-28T09:52:00.000+02:00,1.0,162,Midtown East,Manhattan,237,Upper East Side South,Manhattan,false,0.6,4.0,9.0,5.0,0.8,16.0,6.6,8.333333333333334,9,4,2,2018,weekday,morning_rush,1,1
2,2018-11-03T01:35:00.000+02:00,2018-11-03T02:01:00.000+02:00,1.0,231,TriBeCa/Civic Center,Manhattan,198,Ridgewood,Queens,true,10.12,26.0,23.353846153846153,31.0,4.0,12.903225806451612,36.3,3.0632411067193677,1,7,11,2018,weekend,night,1,1
2,2018-06-17T17:59:00.000+02:00,2018-06-17T18:19:00.000+02:00,1.0,229,Sutton Place/Turtle Bay North,Manhattan,246,West Chelsea/Hudson Yards,Manhattan,false,3.45,20.0,10.350000000000001,15.5,4.89,31.548387096774196,21.19,4.492753623188405,17,1,6,2018,weekend,evening_rush,1,1
1,2018-04-18T11:37:00.000+02:00,2018-04-18T11:49:00.000+02:00,1.0,43,Central Park,Manhattan,263,Yorkville West,Manhattan,false,1.6,12.0,8.0,9.5,2.06,21.684210526315788,12.360000000000001,5.9375,11,4,4,2018,weekday,midday,1,1
2,2018-06-06T23:51:00.000+02:00,2018-06-06T23:57:00.000+02:00,2.0,113,Greenwich Village North,Manhattan,158,Meatpacking/West Village West,Manhattan,false,0.86,6.0,8.6,6.0,0.73,12.166666666666666,8.030000000000001,6.976744186046512,23,4,6,2018,weekday,night,1,1
2,2018-07-02T22:05:00.000+02:00,2018-07-02T22:37:00.000+02:00,1.0,132,JFK Airport,Queens,239,Upper West Side South,Manhattan,true,20.32,32.0,38.1,52.0,11.71,22.519230769230774,70.27000000000001,2.559055118110236,22,2,7,2018,weekday,night,1,2
2,2018-01-30T00:33:00.000+02:00,2018-01-30T01:06:00.000+02:00,1.0,87,Financial District North,Manhattan,148,Lower East Side,Manhattan,false,2.94,33.0,5.345454545454545,21.5,4.56,21.209302325581394,27.36,7.312925170068027,0,3,1,2018,weekday,night,1,1
2,2018-12-27T05:55:00.000+02:00,2018-12-27T06:22:00.000+02:00,1.0,161,Midtown Center,Manhattan,132,JFK Airport,Queens,true,16.82,27.0,37.37777777777778,52.0,1.38,2.6538461538461533,59.94,3.0915576694411415,5,5,12,2018,weekday,night,1,2
1,2018-08-10T12:26:00.000+02:00,2018-08-10T12:31:00.000+02:00,1.0,164,Midtown South,Manhattan,170,Murray Hill,Manhattan,false,0.7,5.0,8.4,5.0,1.15,23.0,6.95,7.142857142857143,12,6,8,2018,weekday,midday,1,1
1,2018-03-12T12:46:00.000+02:00,2018-03-12T12:50:00.000+02:00,1.0,90,Flatiron,Manhattan,68,East Chelsea,Manhattan,false,0.3,4.0,4.5,4.0,0.95,23.75,5.75,13.333333333333334,12,2,3,2018,weekday,midday,1,1
4,2018-12-30T14:08:00.000+02:00,2018-12-30T14:14:00.000+02:00,1.0,68,East Chelsea,Manhattan,50,Clinton West,Manhattan,false,1.21,6.0,12.1,6.5,1.46,22.46153846153846,8.760000000000002,5.371900826446281,14,1,12,2018,weekend,midday,1,1
1,2018-11-02T18:22:00.000+02:00,2018-11-02T18:28:00.000+02:00,3.0,236,Upper East Side North,Manhattan,237,Upper East Side South,Manhattan,false,0.8,6.0,8.0,6.0,1.56,26.0,9.360000000000001,7.5,18,6,11,2018,weekday,evening_rush,1,1
2,2018-12-08T21:30:00.000+02:00,2018-12-08T21:47:00.000+02:00,1.0,164,Midtown South,Manhattan,161,Midtown Center,Manhattan,false,1.41,17.0,4.976470588235294,11.5,0.0,0.0,12.8,8.156028368794328,21,7,12,2018,weekend,night,2,1
2,2018-03-09T19:48:00.000+02:00,2018-03-09T19:54:00.000+02:00,1.0,170,Murray Hill,Manhattan,237,Upper East Side South,Manhattan,false,1.16,6.0,11.599999999999998,6.5,1.66,25.538461538461537,9.96,5.603448275862069,19,6,3,2018,weekday,evening_rush,1,1
1,2018-02-17T19:05:00.000+02:00,2018-02-17T19:18:00.000+02:00,1.0,161,Midtown Center,Manhattan,142,Lincoln Square East,Manhattan,false,1.5,13.0,6.9230769230769225,9.5,0.0,0.0,10.3,6.333333333333333,19,7,2,2018,weekend,evening_rush,2,1
1,2018-02-08T08:12:00.000+02:00,2018-02-08T08:33:00.000+02:00,1.0,112,Greenpoint,Brooklyn,107,Gramercy,Manhattan,true,3.4,21.0,9.714285714285715,15.5,0.0,0.0,16.3,4.5588235294117645,8,5,2,2018,weekday,morning_rush,2,1
1,2018-12-02T17:07:00.000+02:00,2018-12-02T17:20:00.000+02:00,1.0,143,Lincoln Square West,Manhattan,237,Upper East Side South,Manhattan,false,1.4,13.0,6.461538461538461,9.5,2.05,21.57894736842105,12.350000000000001,6.7857142857142865,17,1,12,2018,weekend,evening_rush,1,1
1,2018-11-25T17:03:00.000+02:00,2018-11-25T17:22:00.000+02:00,1.0,142,Lincoln Square East,Manhattan,116,Hamilton Heights,Manhattan,false,6.6,19.0,20.842105263157894,21.5,4.46,20.74418604651163,26.76,3.257575757575758,17,1,11,2018,weekend,evening_rush,1,1
2,2018-11-01T06:46:00.000+02:00,2018-11-01T07:06:00.000+02:00,1.0,170,Murray Hill,Manhattan,138,LaGuardia Airport,Queens,true,8.88,20.0,26.640000000000004,26.5,0.0,0.0,33.059999999999995,2.984234234234234,6,5,11,2018,weekday,morning_rush,2,1
2,2018-05-14T20:10:00.000+02:00,2018-05-14T20:17:00.000+02:00,1.0,170,Murray Hill,Manhattan,107,Gramercy,Manhattan,false,1.47,7.0,12.6,7.0,0.0,0.0,8.3,4.761904761904762,20,2,5,2018,weekday,night,2,1
2,2018-04-03T17:02:00.000+02:00,2018-04-03T17:03:00.000+02:00,5.0,142,Lincoln Square East,Manhattan,142,Lincoln Square East,Manhattan,false,0.01,1.0,0.6,2.5,0.0,0.0,4.3,250.0,17,3,4,2018,weekday,evening_rush,2,1
1,2018-02-03T06:18:00.000+02:00,2018-02-03T06:25:00.000+02:00,1.0,141,Lenox Hill West,Manhattan,234,Union Sq,Manhattan,false,2.3,7.0,19.71428571428571,9.0,0.0,0.0,9.8,3.91304347826087,6,7,2,2018,weekend,morning_rush,4,1
2,2018-03-12T18:07:00.000+02:00,2018-03-12T18:55:00.000+02:00,1.0,132,JFK Airport,Queens,88,Financial District South,Manhattan,true,21.38,48.0,26.724999999999998,52.0,0.0,0.0,63.059999999999995,2.432179607109448,18,2,3,2018,weekday,evening_rush,2,2
1,2018-07-28T11:38:00.000+02:00,2018-07-28T11:39:00.000+02:00,4.0,247,West Concourse,Bronx,247,West Concourse,Bronx,false,42.2,1.0,2532.0,68.0,5.0,7.352941176470589,73.3,1.6113744075829384,11,7,7,2018,weekend,midday,1,5
1,2018-08-27T17:12:00.000+02:00,2018-08-27T17:24:00.000+02:00,2.0,162,Midtown East,Manhattan,107,Gramercy,Manhattan,false,1.6,12.0,8.0,9.5,0.0,0.0,11.3,5.9375,17,2,8,2018,weekday,evening_rush,2,1
1,2018-06-27T17:50:00.000+02:00,2018-06-27T17:56:00.000+02:00,1.0,233,UN/Turtle Bay South,Manhattan,161,Midtown Center,Manhattan,false,0.3,6.0,2.9999999999999996,5.5,1.0,18.181818181818183,8.3,18.333333333333336,17,4,6,2018,weekday,evening_rush,1,1
1,2018-06-24T21:24:00.000+02:00,2018-06-24T21:30:00.000+02:00,1.0,113,Greenwich Village North,Manhattan,148,Lower East Side,Manhattan,false,1.2,6.0,11.999999999999998,6.0,1.0,16.666666666666664,8.3,5.0,21,1,6,2018,weekend,night,1,1
2,2018-04-18T15:34:00.000+02:00,2018-04-18T16:11:00.000+02:00,1.0,114,Greenwich Village South,Manhattan,238,Upper West Side North,Manhattan,false,5.71,37.0,9.259459459459459,25.0,0.0,0.0,25.8,4.378283712784588,15,4,4,2018,weekday,midday,2,1
2,2018-02-01T22:28:00.000+02:00,2018-02-01T22:43:00.000+02:00,1.0,107,Gramercy,Manhattan,209,Seaport,Manhattan,false,2.74,15.0,10.96,12.0,1.2,10.0,14.5,4.37956204379562,22,5,2,2018,weekday,night,1,1
2,2018-04-11T09:06:00.000+02:00,2018-04-11T09:18:00.000+02:00,6.0,161,Midtown Center,Manhattan,170,Murray Hill,Manhattan,false,1.22,12.0,6.1,9.0,1.96,21.777777777777775,11.760000000000002,7.377049180327869,9,4,4,2018,weekday,morning_rush,1,1
1,2018-10-07T15:10:00.000+02:00,2018-10-07T15:17:00.000+02:00,2.0,68,East Chelsea,Manhattan,246,West Chelsea/Hudson Yards,Manhattan,false,0.8,7.0,6.857142857142858,6.0,1.35,22.5,8.15,7.5,15,1,10,2018,weekend,midday,1,1
1,2018-03-16T09:07:00.000+02:00,2018-03-16T09:19:00.000+02:00,1.0,170,Murray Hill,Manhattan,209,Seaport,Manhattan,false,4.1,12.0,20.499999999999996,14.5,3.05,21.034482758620687,18.35,3.536585365853659,9,6,3,2018,weekday,morning_rush,1,1
2,2018-06-15T23:52:00.000+02:00,2018-06-15T23:56:00.000+02:00,1.0,79,East Village,Manhattan,107,Gramercy,Manhattan,false,0.94,4.0,14.1,5.5,0.0,0.0,6.8,5.851063829787234,23,6,6,2018,weekday,night,2,1
1,2018-09-23T02:06:00.000+02:00,2018-09-23T02:12:00.000+02:00,1.0,140,Lenox Hill East,Manhattan,263,Yorkville West,Manhattan,false,1.9,6.0,18.999999999999996,8.0,1.0,12.5,10.3,4.2105263157894735,2,1,9,2018,weekend,night,1,1
2,2018-09-29T13:05:00.000+02:00,2018-09-29T13:29:00.000+02:00,1.0,113,Greenwich Village North,Manhattan,237,Upper East Side South,Manhattan,false,3.05,24.0,7.624999999999999,16.5,3.46,20.96969696969697,20.76,5.409836065573771,13,7,9,2018,weekend,midday,1,1
2,2018-09-13T21:38:00.000+02:00,2018-09-13T21:52:00.000+02:00,1.0,114,Greenwich Village South,Manhattan,88,Financial District South,Manhattan,false,2.68,14.0,11.485714285714286,11.5,0.0,0.0,12.8,4.291044776119403,21,5,9,2018,weekday,night,2,1
1,2018-01-02T16:46:00.000+02:00,2018-01-02T16:58:00.000+02:00,1.0,239,Upper West Side South,Manhattan,237,Upper East Side South,Manhattan,false,2.2,12.0,11.0,10.0,2.35,23.5,14.15,4.545454545454545,16,3,1,2018,weekday,evening_rush,1,1
